entity_id,state,last_changed
sensor.hapsic_room_dew_point,45.96,2026-02-17T18:53:28.995Z
sensor.hapsic_supply_flow,386.800018310547,2026-02-17T18:53:30.540Z
sensor.hapsic_room_average_rh,43.51,2026-02-17T18:53:33.998Z
sensor.hapsic_supply_flow,387.833343505859,2026-02-17T18:53:35.553Z
sensor.hapsic_room_dew_point,45.97,2026-02-17T18:53:38.998Z
sensor.hapsic_supply_flow,388.444458007812,2026-02-17T18:53:40.547Z
sensor.hapsic_room_average_rh,43.52,2026-02-17T18:53:44.015Z
sensor.hapsic_supply_flow,389.0,2026-02-17T18:53:45.542Z
sensor.hapsic_room_dew_point,45.98,2026-02-17T18:53:49.014Z
sensor.hapsic_supply_flow,389.666656494141,2026-02-17T18:53:50.549Z
sensor.hapsic_room_average_rh,43.53,2026-02-17T18:53:54.195Z
sensor.hapsic_supply_flow,389.416656494141,2026-02-17T18:53:55.559Z
sensor.hapsic_supply_flow,388.583343505859,2026-02-17T18:54:00.563Z
sensor.hapsic_supply_flow,387.527801513672,2026-02-17T18:54:05.570Z
sensor.hapsic_room_dew_point,45.97,2026-02-17T18:54:09.010Z
sensor.hapsic_supply_flow,387.361114501953,2026-02-17T18:54:10.571Z
sensor.hapsic_supply_flow,387.111114501953,2026-02-17T18:54:15.577Z
sensor.hapsic_room_average_rh,43.54,2026-02-17T18:54:19.001Z
sensor.hapsic_room_dew_point,45.98,2026-02-17T18:54:19.002Z
sensor.hapsic_supply_flow,387.555541992188,2026-02-17T18:54:20.577Z
sensor.hapsic_room_average_rh,43.55,2026-02-17T18:54:24.017Z
sensor.hapsic_supply_flow,387.805541992188,2026-02-17T18:54:25.579Z
sensor.hapsic_room_average_rh,43.57,2026-02-17T18:54:28.994Z
sensor.hapsic_room_dew_point,45.99,2026-02-17T18:54:28.994Z
sensor.hapsic_supply_flow,387.888885498047,2026-02-17T18:54:30.519Z
sensor.hapsic_room_average_rh,43.58,2026-02-17T18:54:33.993Z
sensor.hapsic_room_dew_point,46.0,2026-02-17T18:54:33.993Z
sensor.hapsic_supply_flow,386.777801513672,2026-02-17T18:54:35.586Z
sensor.hapsic_room_average_rh,43.59,2026-02-17T18:54:39.012Z
sensor.hapsic_supply_flow,386.277801513672,2026-02-17T18:54:40.589Z
sensor.hapsic_room_average_rh,43.6,2026-02-17T18:54:44.023Z
sensor.hapsic_room_dew_point,46.01,2026-02-17T18:54:44.023Z
sensor.hapsic_supply_flow,385.777801513672,2026-02-17T18:54:45.588Z
sensor.hapsic_room_average_rh,43.61,2026-02-17T18:54:49.096Z
sensor.hapsic_supply_flow,387.416656494141,2026-02-17T18:54:50.585Z
sensor.hapsic_room_average_rh,43.62,2026-02-17T18:54:54.008Z
sensor.hapsic_room_dew_point,46.02,2026-02-17T18:54:54.009Z
sensor.hapsic_supply_flow,389.166656494141,2026-02-17T18:54:55.589Z
sensor.hapsic_room_average_rh,43.63,2026-02-17T18:54:58.995Z
sensor.hapsic_supply_flow,391.416656494141,2026-02-17T18:55:00.581Z
sensor.hapsic_room_average_rh,43.64,2026-02-17T18:55:04.020Z
sensor.hapsic_room_dew_point,46.03,2026-02-17T18:55:04.020Z
sensor.hapsic_supply_flow,392.916656494141,2026-02-17T18:55:05.586Z
sensor.hapsic_supply_flow,390.666656494141,2026-02-17T18:55:10.644Z
sensor.hapsic_room_average_rh,43.65,2026-02-17T18:55:13.993Z
sensor.hapsic_supply_flow,388.25,2026-02-17T18:55:15.596Z
sensor.hapsic_room_average_rh,43.66,2026-02-17T18:55:18.999Z
sensor.hapsic_room_dew_point,46.04,2026-02-17T18:55:19.000Z
sensor.hapsic_supply_flow,386.0,2026-02-17T18:55:20.596Z
sensor.hapsic_supply_flow,387.222198486328,2026-02-17T18:55:25.588Z
sensor.hapsic_room_average_rh,43.67,2026-02-17T18:55:28.994Z
sensor.hapsic_room_dew_point,46.05,2026-02-17T18:55:28.995Z
sensor.hapsic_supply_flow,388.722198486328,2026-02-17T18:55:30.536Z
sensor.hapsic_room_average_rh,43.68,2026-02-17T18:55:33.993Z
sensor.hapsic_supply_flow,388.888885498047,2026-02-17T18:55:35.598Z
sensor.hapsic_room_average_rh,43.69,2026-02-17T18:55:38.995Z
sensor.hapsic_supply_flow,388.333343505859,2026-02-17T18:55:40.600Z
sensor.hapsic_room_dew_point,46.06,2026-02-17T18:55:44.011Z
sensor.hapsic_supply_flow,388.166656494141,2026-02-17T18:55:45.607Z
sensor.hapsic_room_average_rh,43.7,2026-02-17T18:55:48.997Z
sensor.hapsic_room_dew_point,46.07,2026-02-17T18:55:48.998Z
sensor.hapsic_supply_flow,388.5,2026-02-17T18:55:50.602Z
sensor.hapsic_room_average_rh,43.72,2026-02-17T18:55:53.993Z
sensor.hapsic_room_dew_point,46.08,2026-02-17T18:55:53.994Z
sensor.hapsic_supply_flow,388.666656494141,2026-02-17T18:55:55.605Z
sensor.hapsic_room_average_rh,43.73,2026-02-17T18:55:59.052Z
sensor.hapsic_room_dew_point,46.09,2026-02-17T18:55:59.052Z
sensor.hapsic_supply_flow,388.444458007812,2026-02-17T18:56:00.615Z
sensor.hapsic_room_dew_point,46.1,2026-02-17T18:56:04.222Z
sensor.hapsic_supply_flow,388.944458007812,2026-02-17T18:56:05.608Z
sensor.hapsic_room_average_rh,43.75,2026-02-17T18:56:08.996Z
sensor.hapsic_room_dew_point,46.11,2026-02-17T18:56:08.997Z
sensor.hapsic_supply_flow,387.844451904297,2026-02-17T18:56:10.606Z
sensor.hapsic_room_average_rh,43.76,2026-02-17T18:56:13.995Z
sensor.hapsic_room_dew_point,46.12,2026-02-17T18:56:13.995Z
sensor.hapsic_supply_flow,387.399993896484,2026-02-17T18:56:15.611Z
sensor.hapsic_room_average_rh,43.77,2026-02-17T18:56:18.993Z
sensor.hapsic_supply_flow,386.844451904297,2026-02-17T18:56:20.621Z
sensor.hapsic_room_average_rh,43.78,2026-02-17T18:56:24.046Z
sensor.hapsic_supply_flow,386.777801513672,2026-02-17T18:56:25.524Z
sensor.hapsic_room_average_rh,43.79,2026-02-17T18:56:28.994Z
sensor.hapsic_supply_flow,386.194458007812,2026-02-17T18:56:30.605Z
sensor.hapsic_supply_flow,387.75,2026-02-17T18:56:35.622Z
sensor.hapsic_room_average_rh,43.8,2026-02-17T18:56:39.335Z
sensor.hapsic_supply_flow,388.75,2026-02-17T18:56:40.617Z
sensor.hapsic_room_average_rh,43.81,2026-02-17T18:56:43.995Z
sensor.hapsic_supply_flow,389.777801513672,2026-02-17T18:56:45.633Z
sensor.hapsic_room_average_rh,43.82,2026-02-17T18:56:49.000Z
sensor.hapsic_supply_flow,388.311126708984,2026-02-17T18:56:50.637Z
sensor.hapsic_room_average_rh,43.83,2026-02-17T18:56:53.995Z
sensor.hapsic_supply_flow,387.644439697266,2026-02-17T18:56:55.632Z
sensor.hapsic_room_average_rh,43.85,2026-02-17T18:56:58.998Z
sensor.hapsic_room_dew_point,46.13,2026-02-17T18:56:58.999Z
sensor.hapsic_supply_flow,386.933349609375,2026-02-17T18:57:00.636Z
sensor.hapsic_room_average_rh,43.86,2026-02-17T18:57:04.001Z
sensor.hapsic_supply_flow,387.866668701172,2026-02-17T18:57:05.639Z
sensor.hapsic_room_average_rh,43.87,2026-02-17T18:57:09.005Z
sensor.hapsic_room_average_temp,69.0,2026-02-17T18:57:09.005Z
sensor.hapsic_supply_flow,388.366668701172,2026-02-17T18:57:10.646Z
sensor.hapsic_room_average_rh,43.88,2026-02-17T18:57:14.360Z
sensor.hapsic_supply_flow,388.550018310547,2026-02-17T18:57:15.646Z
sensor.hapsic_cleansed_inside_rh,46.0,2026-02-17T18:57:17.733Z
sensor.hapsic_room_dew_point,46.14,2026-02-17T18:57:19.002Z
sensor.hapsic_supply_flow,387.25,2026-02-17T18:57:20.654Z
sensor.hapsic_room_average_rh,43.89,2026-02-17T18:57:24.000Z
sensor.hapsic_room_average_temp,69.1,2026-02-17T18:57:24.001Z
sensor.hapsic_room_dew_point,46.15,2026-02-17T18:57:24.001Z
sensor.hapsic_supply_flow,386.583343505859,2026-02-17T18:57:25.654Z
sensor.hapsic_room_average_rh,43.9,2026-02-17T18:57:29.015Z
sensor.hapsic_room_dew_point,46.16,2026-02-17T18:57:29.016Z
sensor.hapsic_supply_flow,386.444458007812,2026-02-17T18:57:30.611Z
sensor.hapsic_room_average_rh,43.91,2026-02-17T18:57:33.999Z
sensor.hapsic_room_dew_point,46.17,2026-02-17T18:57:34.000Z
sensor.hapsic_supply_flow,386.011138916016,2026-02-17T18:57:35.654Z
sensor.hapsic_room_average_rh,43.93,2026-02-17T18:57:39.000Z
sensor.hapsic_supply_flow,386.844482421875,2026-02-17T18:57:40.643Z
sensor.hapsic_room_average_rh,43.94,2026-02-17T18:57:44.186Z
sensor.hapsic_room_dew_point,46.18,2026-02-17T18:57:44.187Z
sensor.hapsic_room_average_rh,43.95,2026-02-17T18:57:49.244Z
sensor.hapsic_room_average_temp,69.0,2026-02-17T18:57:49.245Z
sensor.hapsic_supply_flow,386.066650390625,2026-02-17T18:57:50.653Z
sensor.hapsic_room_dew_point,46.19,2026-02-17T18:57:54.019Z
sensor.hapsic_room_average_temp,69.1,2026-02-17T18:57:54.020Z
sensor.hapsic_supply_flow,386.666656494141,2026-02-17T18:57:55.654Z
sensor.hapsic_room_average_rh,43.96,2026-02-17T18:57:58.998Z
sensor.hapsic_supply_flow,387.0,2026-02-17T18:58:00.667Z
sensor.hapsic_room_average_rh,43.97,2026-02-17T18:58:03.996Z
sensor.hapsic_room_dew_point,46.2,2026-02-17T18:58:03.997Z
sensor.hapsic_supply_flow,387.333343505859,2026-02-17T18:58:05.662Z
sensor.hapsic_room_dew_point,46.21,2026-02-17T18:58:09.018Z
sensor.hapsic_supply_flow,386.833343505859,2026-02-17T18:58:10.668Z
sensor.hapsic_supply_flow,386.388885498047,2026-02-17T18:58:15.671Z
sensor.hapsic_room_dew_point,46.22,2026-02-17T18:58:19.096Z
sensor.hapsic_supply_flow,387.611083984375,2026-02-17T18:58:20.669Z
sensor.hapsic_room_average_rh,43.96,2026-02-17T18:58:24.244Z
sensor.hapsic_supply_flow,389.555541992188,2026-02-17T18:58:25.610Z
sensor.hapsic_cleansed_supply_temp,71.4199993133545,2026-02-17T18:58:26.622Z
sensor.hapsic_cleansed_supply_temp,71.6,2026-02-17T18:58:28.663Z
sensor.hapsic_room_dew_point,46.23,2026-02-17T18:58:28.996Z
sensor.hapsic_supply_flow,388.75,2026-02-17T18:58:30.686Z
sensor.hapsic_cleansed_supply_temp,71.4199993133545,2026-02-17T18:58:30.700Z
sensor.hapsic_cleansed_supply_temp,71.6,2026-02-17T18:58:33.743Z
sensor.hapsic_supply_flow,387.083343505859,2026-02-17T18:58:35.676Z
sensor.hapsic_cleansed_supply_temp,71.4199993133545,2026-02-17T18:58:36.709Z
sensor.hapsic_cleansed_supply_temp,71.6,2026-02-17T18:58:37.725Z
sensor.hapsic_cleansed_supply_temp,71.4199993133545,2026-02-17T18:58:39.712Z
sensor.hapsic_supply_flow,386.138885498047,2026-02-17T18:58:40.669Z
sensor.hapsic_room_dew_point,46.22,2026-02-17T18:58:44.005Z
sensor.hapsic_supply_flow,387.222198486328,2026-02-17T18:58:45.680Z
sensor.hapsic_supply_flow,387.75,2026-02-17T18:58:50.684Z
sensor.hapsic_supply_flow,386.5,2026-02-17T18:58:55.676Z
sensor.hapsic_room_average_rh,43.97,2026-02-17T18:58:59.324Z
sensor.hapsic_supply_flow,385.666656494141,2026-02-17T18:59:00.686Z
sensor.hapsic_supply_flow,386.583343505859,2026-02-17T18:59:05.677Z
sensor.hapsic_cleansed_supply_rh,27.0,2026-02-17T18:59:07.812Z
sensor.hapsic_room_average_rh,43.98,2026-02-17T18:59:08.992Z
sensor.hapsic_supply_flow,387.416656494141,2026-02-17T18:59:10.688Z
sensor.hapsic_supply_flow,388.75,2026-02-17T18:59:15.685Z
sensor.hapsic_room_average_rh,43.99,2026-02-17T18:59:18.995Z
sensor.hapsic_room_dew_point,46.23,2026-02-17T18:59:18.996Z
sensor.hapsic_supply_flow,389.194458007812,2026-02-17T18:59:20.682Z
sensor.hapsic_room_dew_point,46.24,2026-02-17T18:59:24.009Z
sensor.hapsic_supply_flow,389.027801513672,2026-02-17T18:59:25.604Z
sensor.hapsic_supply_flow,388.761108398438,2026-02-17T18:59:30.667Z
sensor.hapsic_room_average_rh,44.0,2026-02-17T18:59:33.998Z
sensor.hapsic_room_dew_point,46.25,2026-02-17T18:59:33.999Z
sensor.hapsic_supply_flow,387.899993896484,2026-02-17T18:59:35.696Z
sensor.hapsic_supply_flow,387.399993896484,2026-02-17T18:59:40.706Z
sensor.hapsic_room_dew_point,46.26,2026-02-17T18:59:43.992Z
sensor.hapsic_supply_flow,385.533325195312,2026-02-17T18:59:45.703Z
sensor.hapsic_supply_flow,385.505523681641,2026-02-17T18:59:50.704Z
sensor.hapsic_supply_flow,385.755523681641,2026-02-17T18:59:55.697Z
sensor.hapsic_supply_flow,387.305541992188,2026-02-17T19:00:00.763Z
sensor.hapsic_supply_flow,387.75,2026-02-17T19:00:05.707Z
sensor.hapsic_room_dew_point,46.25,2026-02-17T19:00:09.219Z
sensor.hapsic_supply_flow,388.75,2026-02-17T19:00:10.707Z
sensor.hapsic_room_dew_point,46.24,2026-02-17T19:00:13.999Z
sensor.hapsic_supply_flow,388.583343505859,2026-02-17T19:00:15.711Z
sensor.hapsic_supply_flow,387.833343505859,2026-02-17T19:00:20.621Z
sensor.hapsic_room_dew_point,46.23,2026-02-17T19:00:23.996Z
sensor.hapsic_supply_flow,389.166656494141,2026-02-17T19:00:25.706Z
sensor.hapsic_supply_flow,390.333343505859,2026-02-17T19:00:30.704Z
sensor.hapsic_supply_flow,391.083343505859,2026-02-17T19:00:35.707Z
sensor.hapsic_supply_flow,389.166656494141,2026-02-17T19:00:40.719Z
sensor.hapsic_supply_flow,389.25,2026-02-17T19:00:45.716Z
sensor.hapsic_supply_flow,389.083343505859,2026-02-17T19:00:50.708Z
sensor.hapsic_supply_flow,389.800018310547,2026-02-17T19:00:55.713Z
sensor.hapsic_supply_flow,387.899993896484,2026-02-17T19:01:00.728Z
sensor.hapsic_supply_flow,387.149993896484,2026-02-17T19:01:05.735Z
sensor.hapsic_room_average_rh,43.99,2026-02-17T19:01:08.994Z
sensor.hapsic_room_average_rh,43.98,2026-02-17T19:01:13.995Z
sensor.hapsic_room_dew_point,46.22,2026-02-17T19:01:13.996Z
sensor.hapsic_supply_flow,387.550018310547,2026-02-17T19:01:15.734Z
sensor.hapsic_supply_flow,387.066650390625,2026-02-17T19:01:20.725Z
sensor.hapsic_room_average_rh,43.97,2026-02-17T19:01:23.992Z
sensor.hapsic_supply_flow,386.766693115234,2026-02-17T19:01:25.675Z
sensor.hapsic_supply_flow,387.266693115234,2026-02-17T19:01:30.727Z
sensor.hapsic_supply_flow,388.0,2026-02-17T19:01:35.725Z
sensor.hapsic_supply_flow,388.055541992188,2026-02-17T19:01:40.745Z
sensor.hapsic_cleansed_supply_rh,28.0,2026-02-17T19:01:45.714Z
sensor.hapsic_supply_flow,388.755523681641,2026-02-17T19:01:45.725Z
sensor.hapsic_supply_flow,387.255523681641,2026-02-17T19:01:50.733Z
sensor.hapsic_supply_flow,386.166656494141,2026-02-17T19:01:55.753Z
sensor.hapsic_supply_flow,385.855560302734,2026-02-17T19:02:00.753Z
sensor.hapsic_supply_flow,387.355560302734,2026-02-17T19:02:05.759Z
sensor.hapsic_supply_flow,388.222198486328,2026-02-17T19:02:10.752Z
sensor.hapsic_room_average_rh,43.98,2026-02-17T19:02:13.999Z
sensor.hapsic_room_dew_point,46.23,2026-02-17T19:02:14.001Z
sensor.hapsic_supply_flow,388.0,2026-02-17T19:02:15.752Z
sensor.hapsic_supply_flow,388.333343505859,2026-02-17T19:02:20.763Z
sensor.hapsic_cleansed_inside_rh,47.0,2026-02-17T19:02:21.707Z
sensor.hapsic_room_dew_point,46.24,2026-02-17T19:02:24.138Z
sensor.hapsic_supply_flow,388.583343505859,2026-02-17T19:02:25.755Z
sensor.hapsic_room_average_rh,43.99,2026-02-17T19:02:29.241Z
sensor.hapsic_supply_flow,388.25,2026-02-17T19:02:30.767Z
sensor.hapsic_room_dew_point,46.25,2026-02-17T19:02:34.012Z
sensor.hapsic_supply_flow,389.5,2026-02-17T19:02:35.758Z
sensor.hapsic_room_average_rh,44.0,2026-02-17T19:02:38.994Z
sensor.hapsic_room_dew_point,46.26,2026-02-17T19:02:38.994Z
sensor.hapsic_supply_flow,389.25,2026-02-17T19:02:40.767Z
sensor.hapsic_supply_flow,388.5,2026-02-17T19:02:45.759Z
sensor.hapsic_room_dew_point,46.27,2026-02-17T19:02:49.005Z
sensor.hapsic_supply_flow,387.361114501953,2026-02-17T19:02:50.770Z
sensor.hapsic_supply_flow,387.694458007812,2026-02-17T19:02:55.762Z
sensor.hapsic_room_average_rh,44.01,2026-02-17T19:02:59.164Z
sensor.hapsic_room_dew_point,46.26,2026-02-17T19:02:59.165Z
sensor.hapsic_supply_flow,387.777801513672,2026-02-17T19:03:00.781Z
sensor.hapsic_supply_flow,387.555541992188,2026-02-17T19:03:05.774Z
sensor.hapsic_supply_flow,387.888885498047,2026-02-17T19:03:15.774Z
sensor.hapsic_room_average_rh,44.02,2026-02-17T19:03:18.997Z
sensor.hapsic_supply_flow,388.166656494141,2026-02-17T19:03:20.718Z
sensor.hapsic_room_dew_point,46.27,2026-02-17T19:03:24.135Z
sensor.hapsic_supply_flow,389.0,2026-02-17T19:03:25.792Z
sensor.hapsic_room_average_rh,44.03,2026-02-17T19:03:29.238Z
sensor.hapsic_supply_flow,389.583343505859,2026-02-17T19:03:30.793Z
sensor.hapsic_room_average_rh,44.04,2026-02-17T19:03:34.033Z
sensor.hapsic_supply_flow,390.583343505859,2026-02-17T19:03:35.796Z
sensor.hapsic_supply_flow,390.416656494141,2026-02-17T19:03:40.804Z
sensor.hapsic_supply_flow,391.0,2026-02-17T19:03:45.799Z
sensor.hapsic_supply_flow,389.666656494141,2026-02-17T19:03:50.795Z
sensor.hapsic_room_dew_point,46.28,2026-02-17T19:03:53.993Z
sensor.hapsic_supply_flow,389.333343505859,2026-02-17T19:03:55.796Z
sensor.hapsic_supply_flow,390.166656494141,2026-02-17T19:04:00.806Z
sensor.hapsic_room_dew_point,46.29,2026-02-17T19:04:04.244Z
sensor.hapsic_supply_flow,391.583343505859,2026-02-17T19:04:05.810Z
sensor.hapsic_supply_flow,391.183349609375,2026-02-17T19:04:10.802Z
sensor.hapsic_supply_flow,390.683349609375,2026-02-17T19:04:15.803Z
sensor.hapsic_room_dew_point,46.3,2026-02-17T19:04:18.999Z
sensor.hapsic_supply_flow,390.100006103516,2026-02-17T19:04:20.818Z
sensor.hapsic_room_dew_point,46.29,2026-02-17T19:04:23.998Z
sensor.hapsic_supply_flow,389.083343505859,2026-02-17T19:04:25.826Z
sensor.hapsic_room_average_rh,44.05,2026-02-17T19:04:28.995Z
sensor.hapsic_supply_flow,388.183349609375,2026-02-17T19:04:30.815Z
sensor.hapsic_supply_flow,388.316650390625,2026-02-17T19:04:35.824Z
sensor.hapsic_room_average_rh,44.06,2026-02-17T19:04:39.140Z
sensor.hapsic_supply_flow,388.566650390625,2026-02-17T19:04:40.824Z
sensor.hapsic_room_dew_point,46.3,2026-02-17T19:04:44.256Z
sensor.hapsic_supply_flow,389.855560302734,2026-02-17T19:04:45.828Z
sensor.hapsic_room_average_rh,44.07,2026-02-17T19:04:49.006Z
sensor.hapsic_supply_flow,390.722198486328,2026-02-17T19:04:50.832Z
sensor.hapsic_supply_flow,391.388885498047,2026-02-17T19:04:55.843Z
sensor.hapsic_room_average_rh,44.08,2026-02-17T19:04:58.996Z
sensor.hapsic_supply_flow,390.333343505859,2026-02-17T19:05:00.851Z
sensor.hapsic_supply_flow,388.777801513672,2026-02-17T19:05:05.835Z
sensor.hapsic_room_average_rh,44.09,2026-02-17T19:05:09.012Z
sensor.hapsic_supply_flow,388.444458007812,2026-02-17T19:05:10.848Z
sensor.hapsic_room_average_rh,44.1,2026-02-17T19:05:14.005Z
sensor.hapsic_supply_flow,387.277801513672,2026-02-17T19:05:15.774Z
sensor.hapsic_supply_flow,387.666656494141,2026-02-17T19:05:20.849Z
sensor.hapsic_room_average_rh,44.11,2026-02-17T19:05:24.391Z
sensor.hapsic_supply_flow,388.333343505859,2026-02-17T19:05:25.844Z
sensor.hapsic_supply_flow,388.416656494141,2026-02-17T19:05:30.855Z
sensor.hapsic_room_average_rh,44.12,2026-02-17T19:05:34.012Z
sensor.hapsic_room_dew_point,46.31,2026-02-17T19:05:34.013Z
sensor.hapsic_supply_flow,388.649993896484,2026-02-17T19:05:35.847Z
sensor.hapsic_room_average_rh,44.13,2026-02-17T19:05:38.993Z
sensor.hapsic_supply_flow,390.149993896484,2026-02-17T19:05:40.863Z
sensor.hapsic_room_average_rh,44.14,2026-02-17T19:05:44.012Z
sensor.hapsic_room_dew_point,46.32,2026-02-17T19:05:44.013Z
sensor.hapsic_supply_flow,391.399993896484,2026-02-17T19:05:45.855Z
sensor.hapsic_room_average_rh,44.15,2026-02-17T19:05:48.993Z
sensor.hapsic_room_dew_point,46.33,2026-02-17T19:05:48.994Z
sensor.hapsic_supply_flow,391.0,2026-02-17T19:05:50.856Z
sensor.hapsic_supply_flow,389.5,2026-02-17T19:05:55.863Z
sensor.hapsic_room_average_rh,44.16,2026-02-17T19:05:58.997Z
sensor.hapsic_room_dew_point,46.34,2026-02-17T19:05:58.998Z
sensor.hapsic_supply_flow,389.583343505859,2026-02-17T19:06:00.863Z
sensor.hapsic_room_average_rh,44.17,2026-02-17T19:06:03.995Z
sensor.hapsic_supply_flow,388.138885498047,2026-02-17T19:06:05.860Z
sensor.hapsic_room_dew_point,46.35,2026-02-17T19:06:08.993Z
sensor.hapsic_supply_flow,387.472198486328,2026-02-17T19:06:10.874Z
sensor.hapsic_supply_flow,387.722198486328,2026-02-17T19:06:15.870Z
sensor.hapsic_room_average_rh,44.18,2026-02-17T19:06:18.994Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T19:06:18.995Z
sensor.hapsic_supply_flow,388.833343505859,2026-02-17T19:06:20.831Z
sensor.hapsic_supply_flow,388.444458007812,2026-02-17T19:06:25.870Z
sensor.hapsic_room_average_rh,44.19,2026-02-17T19:06:29.107Z
sensor.hapsic_supply_flow,387.888916015625,2026-02-17T19:06:30.864Z
sensor.hapsic_room_dew_point,46.37,2026-02-17T19:06:34.181Z
sensor.hapsic_supply_flow,388.555572509766,2026-02-17T19:06:35.877Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T19:06:38.991Z
sensor.hapsic_supply_flow,389.444458007812,2026-02-17T19:06:40.871Z
sensor.hapsic_room_average_rh,44.18,2026-02-17T19:06:43.991Z
sensor.hapsic_supply_flow,389.0,2026-02-17T19:06:45.886Z
sensor.hapsic_supply_flow,388.888885498047,2026-02-17T19:06:50.889Z
sensor.hapsic_supply_flow,389.555541992188,2026-02-17T19:06:55.880Z
sensor.hapsic_room_dew_point,46.35,2026-02-17T19:07:04.086Z
sensor.hapsic_supply_flow,389.583343505859,2026-02-17T19:07:05.897Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T19:07:09.155Z
sensor.hapsic_supply_flow,389.027801513672,2026-02-17T19:07:10.893Z
sensor.hapsic_room_average_rh,44.19,2026-02-17T19:07:14.003Z
sensor.hapsic_supply_flow,388.805572509766,2026-02-17T19:07:15.860Z
sensor.hapsic_supply_flow,388.555572509766,2026-02-17T19:07:20.904Z
sensor.hapsic_room_average_rh,44.2,2026-02-17T19:07:24.023Z
sensor.hapsic_supply_flow,386.944458007812,2026-02-17T19:07:25.899Z
sensor.hapsic_room_dew_point,46.37,2026-02-17T19:07:29.000Z
sensor.hapsic_supply_flow,386.166656494141,2026-02-17T19:07:30.907Z
sensor.hapsic_room_average_rh,44.21,2026-02-17T19:07:33.992Z
sensor.hapsic_supply_flow,385.388885498047,2026-02-17T19:07:35.903Z
sensor.hapsic_supply_flow,387.222198486328,2026-02-17T19:07:40.899Z
sensor.hapsic_room_average_rh,44.22,2026-02-17T19:07:44.220Z
sensor.hapsic_room_dew_point,46.38,2026-02-17T19:07:44.221Z
sensor.hapsic_supply_flow,388.388885498047,2026-02-17T19:07:45.911Z
sensor.hapsic_room_average_rh,44.23,2026-02-17T19:07:49.005Z
sensor.hapsic_supply_flow,388.666656494141,2026-02-17T19:07:50.918Z
sensor.hapsic_room_average_rh,44.24,2026-02-17T19:07:54.004Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T19:07:54.005Z
sensor.hapsic_supply_flow,388.333343505859,2026-02-17T19:07:55.914Z
sensor.hapsic_room_average_rh,44.25,2026-02-17T19:07:58.996Z
sensor.hapsic_supply_flow,387.5,2026-02-17T19:08:00.919Z
sensor.hapsic_room_average_rh,44.26,2026-02-17T19:08:03.992Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T19:08:03.993Z
sensor.hapsic_supply_flow,386.666656494141,2026-02-17T19:08:05.930Z
sensor.hapsic_supply_flow,386.0,2026-02-17T19:08:10.928Z
sensor.hapsic_supply_flow,387.166656494141,2026-02-17T19:08:15.859Z
sensor.hapsic_supply_flow,388.416656494141,2026-02-17T19:08:20.920Z
sensor.hapsic_room_average_rh,44.25,2026-02-17T19:08:24.290Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T19:08:24.291Z
sensor.hapsic_supply_flow,389.75,2026-02-17T19:08:25.932Z
sensor.hapsic_supply_flow,390.361114501953,2026-02-17T19:08:30.930Z
sensor.hapsic_supply_flow,389.555572509766,2026-02-17T19:08:35.928Z
sensor.hapsic_supply_flow,388.888916015625,2026-02-17T19:08:40.937Z
sensor.hapsic_room_average_rh,44.26,2026-02-17T19:08:43.997Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T19:08:43.998Z
sensor.hapsic_supply_flow,387.777801513672,2026-02-17T19:08:45.936Z
sensor.hapsic_supply_flow,387.466674804688,2026-02-17T19:08:50.935Z
sensor.hapsic_room_average_rh,44.27,2026-02-17T19:08:54.048Z
sensor.hapsic_supply_flow,387.800018310547,2026-02-17T19:08:55.940Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T19:08:59.118Z
sensor.hapsic_supply_flow,388.466674804688,2026-02-17T19:09:00.938Z
sensor.hapsic_room_average_rh,44.28,2026-02-17T19:09:03.993Z
sensor.hapsic_supply_flow,389.916656494141,2026-02-17T19:09:05.943Z
sensor.hapsic_supply_flow,388.805541992188,2026-02-17T19:09:10.861Z
sensor.hapsic_room_average_rh,44.29,2026-02-17T19:09:13.993Z
sensor.hapsic_room_dew_point,46.42,2026-02-17T19:09:13.994Z
sensor.hapsic_supply_flow,387.694427490234,2026-02-17T19:09:15.952Z
sensor.hapsic_supply_flow,386.444427490234,2026-02-17T19:09:20.947Z
sensor.hapsic_room_average_rh,44.3,2026-02-17T19:09:24.011Z
sensor.hapsic_room_dew_point,46.43,2026-02-17T19:09:24.012Z
sensor.hapsic_supply_flow,386.222198486328,2026-02-17T19:09:25.943Z
sensor.hapsic_room_average_rh,44.31,2026-02-17T19:09:29.070Z
sensor.hapsic_supply_flow,386.777801513672,2026-02-17T19:09:30.937Z
sensor.hapsic_room_average_rh,44.32,2026-02-17T19:09:33.996Z
sensor.hapsic_supply_flow,386.444458007812,2026-02-17T19:09:35.943Z
sensor.hapsic_room_average_rh,44.33,2026-02-17T19:09:38.998Z
sensor.hapsic_room_dew_point,46.44,2026-02-17T19:09:38.999Z
sensor.hapsic_supply_flow,386.111114501953,2026-02-17T19:09:40.943Z
sensor.hapsic_room_average_rh,44.34,2026-02-17T19:09:43.997Z
